Artist Name,Singer ID
Sopworth_Camel,id21884
Sor_Fernando,id21885
Soraya,id21886
Soraya_Arnelas,id21887
Sorelle_Bandiera,id21888
Sorge_Georg_Andreas,id21889
Soriano_Francesco,id21890
Sorrows,id21891
Soto_de_Langa_Francisco,id21892
Sottotono,id21893
Soul_2_Soul,id21894
Soul_Asylum,id21895
Soul_Ballet,id21896
Soul_Control,id21897
Soul_II_Soul_ft_Caron_Wheeler,id21898
Soulful_Dynamics,id21899
Soulja_Boy_ft_Sammie,id21900
Soulsister,id21901
Soultans,id21902
Soulutions,id21903
Sound_Convoy,id21904
Sound_Garden,id21905
Soundgarden,id21906
Sounds_Orchestrals,id21907
Soundtrack,id21908
Soundtrack_From_Barnum,id21909
Sousa_John_Philip,id21910
South_Pacific,id21911
Southern_All_Stars,id21912
Southern_Pacific,id21913
Southern_Sons,id21914
Soy_Un_Tsunami,id21915
Space,id21916
Spacehog,id21917
Spagna,id21918
Spandau_Ballet,id21919
Spanky_and_Our_Gang,id21920
Spargo,id21921
Sparklehorse,id21922
Sparks,id21923
Sparx_Y_Lorenzo_Antonio,id21924
Spawnbreezie,id21925
Spectrum,id21926
Speer_Daniel,id21927
Spencer_And_Hill_Vs_Shes_All_That,id21928
Spencer_Davis_Group,id21929
Spencer__Hill,id21930
Sperger_Johann_Matthias,id21931
Sperindio_Bertoldi,id21932
Spice_Girls,id21933
Spice__Co,id21934
Spider_Murphy_Gang,id21935
Spiegler_Matthias,id21936
Spike,id21937
Spiller,id21938
Spin_Doctors,id21939
Spinacino_Francesco,id21940
Spinal_Tap,id21941
Spindler_Fritz,id21942
Spinners,id21943
Spiral_Staircase,id21944
Spiral_Starecase,id21945
Spirit,id21946
Splender,id21947
Splinter,id21948
Split_Enz,id21949
Spongebob_Squarepants,id21950
Spontone_Bartolomeo,id21951
Spoon,id21952
Spotnics,id21953
Spring,id21954
Spring_Awakening_Cast,id21955
Springsteen_Bruce,id21956
Springstein_Bruce,id21957
Springwater,id21958
Spryo_Gyra,id21959
Sps,id21960
Spunge,id21961
Spyro_Gyra,id21962
Squadra_Italia,id21963
Square,id21964
Squeeze,id21965
Squeezer,id21966
Squirrel_Nut_Zippers,id21967
St_Vincent,id21968
Stabbing_Westward,id21969
Stabsmusikkorps_der_Bundeswehr,id21970
Stacey_Q,id21971
Stacie_Orrico,id21972
Stadio,id21973
Staind,id21974
Stainer_John,id21975
Stampen__Dagen,id21976
Stan_Getz,id21977
Stan_Getz__Antonio_Carlos_Jobim,id21978
Stan_Van_Samang,id21979
Standard,id21980
Standard_Mta_Arr,id21981
Standard_Version,id21982
Stanford_Charles_Villiers,id21983
Stanislav_Surin,id21984
Stanislaw_Moniuszko,id21985
Stanley_Clarke,id21986
Stanley_John,id21987
Stanley_Marchant,id21988
Stanley_Turrentine,id21989
Star_Sounds_Orchestra,id21990
Star_Trek,id21991
Star_Wars,id21992
Star_Wash,id21993
Starbuck,id21994
Stardust,id21995
Starland_Vocal_Band,id21996
Starlight_Express,id21997
Stars,id21998
Stars_on_45,id21999
Stars_on_54_Ultra_Naté_Amber__Jocelyn_Enriquez,id22000
Starsailor,id22001
Starship,id22002
Stash,id22003
Status_Quo,id22004
Status_Quo__Brian_May,id22005
Status_Quo__The_Beach_Boys,id22006
Stealers_Wheel,id22007
Steam,id22008
Stebbins_George_Coles,id22009
Steel_Breeze,id22010
Steel_Pulse,id22011
Steely_Dan,id22012
Steen__Stanley,id22013
Stef_Bos,id22014
Stef_Ekkel,id22015
Stefan_Everts,id22016
Stefan_Mross,id22017
Stefan_Obendorf,id22018
Stefania_Cento,id22019
Stefania_Rotolo,id22020
Stefanie_Heinzmann,id22021
Stefanie_Hertel,id22022
Stefano_Bernardi,id22023
Stefano_Centomo,id22024
Stefano_Fabri,id22025
Stefano_Felis,id22026
Stefano_Filippini,id22027
Stefano_Landi,id22028
Stefano_Ligi,id22029
Stefano_Nascimbeni,id22030
Stefano_Picchi,id22031
Stefano_Rosso,id22032
Stefano_Torchio,id22033
Steffe_William,id22034
Steffens_Johann,id22035
Stehle_Johann_Gustav_Eduard,id22036
Steigleder_Johann_Ulrich,id22037
Stella,id22038
Stella_Simone,id22039
Stelle_Azzurre,id22040
Stephan_Mahu,id22041
Stephanie_Mills,id22042
Stephen_Adams,id22043
Stephen_Bishop,id22044
Stephen_Collins_Foster,id22045
Stephen_Curtis_Chapman,id22046
Stephen_Gately,id22047
Stephen_Jarvis,id22048
Stephen_Jenks,id22049
Stephen_Schlacks,id22050
Stephen_Schlaks,id22051
Steppenwolf,id22052
Steps,id22053
Steps_Ahead,id22054
Steps_Bwitched_And_Billie_Piper,id22055
Steps_Tina_Cousins_Cleopatra_Bwitched__Billie_Piper,id22056
Stereo_MCs,id22057
Stereo_Mc,id22058
Stereophonics,id22059
Steudlein_Harrison_Joseph,id22060
Steuerlein_Johann,id22061
Stevan_Hristic,id22062
Stevan_Mokranjac,id22063
Steve_Angello__Laidback_Luke_ft_Robin_S,id22064
Steve_Brookstein,id22065
Steve_Draper,id22066
Steve_Earle,id22067
Steve_Forbert,id22068
Steve_Goodman__John_Prine,id22069
Steve_Hacket,id22070
Steve_Hackett,id22071
Steve_Harley__Cockney_Rebel,id22072
Steve_Holy,id22073
Steve_Kolander,id22074
Steve_Lang,id22075
Steve_Lawrence,id22076
Steve_Martin_Feat_Bernadette_Peters,id22077
Steve_Miller_Band,id22078
Steve_Tyrell,id22079
Steve_Vai,id22080
Steve_Wariner,id22081
Steve_Winwood,id22082
Steven_Bray,id22083
Steven_Curtis_Chapman,id22084
Steven_Houghton,id22085
Stevens_Cat,id22086
Stevie_B,id22087
Stevie_McCrorie,id22088
Stevie_Nicks,id22090
Stevie_Ray_Vaughan,id22091
Stevie_Wonder,id22092
Stevie_Wonder__Dionne_Warwick,id22093
Stevie_Wonder_and_Take_6,id22094
Stevie_Wonder_ft_En_Vogue__Prince,id22095
Stevie_Wright,id22096
Stig_Rossen,id22097
Stiltskin,id22098
Sting,id22099
Sting__Mary_J_Blige,id22100
Sting__Robert_Downey_Jr,id22101
Stockard_Channing,id22102
Stockard_Channing_Grease_Soundtrack,id22103
Stoddard_Isaiah_T,id22104
Stoltzer_Thomas,id22105
Stone_Temple_Pilots,id22106
Stonebridge_ft_Therese,id22107
Stonings_Henry,id22108
StooShe,id22109
Storace_Bernardo,id22110
Stories,id22111
Stormy_Six,id22112
Story_Of_The_Year,id22113
Stradella_Alessandro,id22115
Stragà,id22116
Strait_George,id22117
Stralsund_Gesangbuch,id22118
Strange_Advance,id22119
Stranglers_The,id22120
Strata_Giovanni_Battista,id22121
Strato_Vani,id22122
Stratovarius,id22123
Strauss,id22124
Strauss_Johann,id22125
Strauss_Jr_Johann,id22126
Strauss_Richard,id22127
Strauss_Sr_Johann,id22128
Stray_Cats,id22129
Street,id22130
Streisand_Barbra,id22131
Striggio_Alessandro,id22132
Strokes,id22133
Strokes_The,id22134
Stromae,id22135
Strozzi_Barbara,id22136
Strungk_Delphin,id22137
Strunz__Farah,id22138
Stubbs_Simon,id22139
Studio3,id22140
Studio_3,id22141
Stults_Robert_Morrison,id22142
Stylistics,id22143
Stylophonic,id22144
Styx,id22145
Sublime,id22146
Subsonica,id22147
Subsonica_ft_Righeira,id22148
Sue_Ann_Carwell__Joey_Diggs,id22149
Sue_Palmer,id22150
Sue_Thompson,id22151
Suede,id22152
Sugababes,id22153
Sugar_Lee_Hooper,id22154
Sugar_Minott,id22155
Sugar_Ray,id22156
Sugar__The_Lollipops,id22157
Sugarfree,id22158
Sugarland,id22159
Sui_Generis,id22160
Suicidal_Tendencies,id22161
Suicide_Machines,id22162
Suk_Josef,id22163
Sukima_Switch,id22164
Sullivan_Arthur,id22165
Sum_41,id22166
Sumarte_Richard,id22167
Summertime_Blues,id22168
Sunday_Blues,id22169
Sung_Si_Kyung,id22170
Sunmi_Feat_Lena,id22171
Sunny_Side_Up,id22172
Sunscreem,id22173
Sunset_Boulevard,id22174
Sunshine_Underground,id22175
SuperHeavy,id22176
Superboys,id22177
Supergrass,id22178
Superman,id22179
Superman_Lovers,id22180
Supersisters,id22181
Supertramp,id22182
Supertramp_Mta_Arr,id22183
Supply_Belcher,id22184
Suppé_Franz_von,id22185
Surfaris,id22186
Surprise_Orchestra,id22187
Survivor,id22188
Susan_Ashton,id22189
Susan_Boyle,id22190
Susan_Cadogan,id22191
Susan_Maughan,id22192
Susan_McCann,id22193
Susan_Partlan,id22195
Susato_Tielman,id22196
Sutherland_Brothers__Quiver,id22197
Suzanne_Ciani,id22198
Suzanne_Vega,id22199
Suzi_Quatro,id22200
Suzi_Quatro__Chris_Norman,id22201
Suzy_Bogguss,id22202
Sveinbjörn_Sveinbjörnsson,id22203
Swanee,id22204
Sweelinck_Jan_Pieterszoon,id22205
Sweet,id22206
Sweet_Box,id22207
Sweet_Charity_Musical,id22208
Sweet_Sensation,id22209
Sweetbox,id22210
Sweethearts,id22211
Sweney_John_Robinson,id22212
Swert_Jules_de,id22213
Swing,id22214
Swing_Jazz_Arrangement,id22215
Swing_Out_Sister,id22216
Swing_Waltz,id22217
Swinging_Blue_Jeans,id22218
Swiss,id22219
Sydney_Devine,id22221
Sydney_Youngblood,id22222
Sylvain_Van_Genechten,id22223
Sylvanus_Ripley,id22224
Sylvester,id22225
Sylvia,id22226
Sylvie_Vartan,id22227
Symbols,id22228
Symphonie_Montanara,id22229
Symphony_X,id22230
Synthesizer_Version,id22231
Syreeta__Stevie_Wonder,id22232
Syria,id22233
Sysmoebius_Z_Q,id22234
System_Of_A_Down,id22235
Szhirley,id22237
Séverac_Déodat_de,id22238
Söhne_Mannheims,id22239
T,id22240
TBand,id22241
TC_Matic,id22242
TG_Sheppard,id22243
TINI,id22244
TI_Feat_Justin_Timberlake,id22245
TLC,id22246
TNN,id22247
TNT,id22248
TNT_Party_Zone,id22249
TPau,id22250
TV_Theme,id22251
T_Carter,id22253
T_G_Sheppard,id22254
T_Graham_Brown,id22255
T_Rex,id22256
T_Riccio,id22257
T_Spoon,id22258
T_Tertius_Noble,id22259
Tabrar_Joseph,id22260
Taco,id22261
Taeyang,id22262
Tag_Team,id22263
Taglia_42,id22264
Tagore_Rabindranath,id22265
Tails,id22266
Taio_Cruz,id22267
Taio_Cruz_Feat_Ludacris,id22268
Takagi__Ketra_ft_Arisa__Lorenzo_Fragola,id22269
Take_Me_To_The_River,id22270
Take_That,id22271
Tal_Bachman,id22272
Talexy_Adrien,id22273
Talk_Talk,id22274
Talking_Heads,id22275
Tallis_Thomas,id22276
Tam_Tam_Go,id22277
Tamar_Braxton,id22278
Tamara,id22279
Tamara_Seisdedos,id22280
Tamba_Trio,id22281
Tameka_Starr,id22282
Tami_Tappan_Dam,id22283
Tami_Tappan_Damiano,id22284
Tamia,id22285
Tammin,id22286
Tammy_Wynette,id22287
Tamourés,id22288
Tamperer,id22289
Tamre_Rosannes_Peter_Belli_Zididada,id22290
Tamyra_Gray,id22291
Tan_Katzner,id22292
Tanel_Padar__Dave_Benton,id22293
Tango,id22294
Tania_Kernaghan,id22295
Tania_Maria,id22296
Tanita_Tikaram,id22297
Tantoni_Yahya,id22298
Tantric,id22299
Tanya_Tucker,id22300
Tapia_Jorge_Luis,id22301
Tar_Yar_Lin_Let__Yoon_Yoon,id22302
Tarantella,id22303
Tarkan,id22304
Tarquinio_Merula,id22305
Tartini_Giuseppe,id22306
Tasahiro_Ikumi,id22307
Tasha_Cobbs,id22308
Tasmin_Archer,id22309
Tata_Golosa,id22310
Tate_Montoya,id22311
Tatlıyay_Haydar,id22312
Tatu,id22313
Tatyana_Ali,id22314
Tauscher_H_W,id22315
Tavares,id22316
Tavares_Luciano,id22317
Taverner_John,id22318
Taxiride,id22319
Taylor,id22320
Taylor_Dayne,id22321
Taylor_Henderson,id22322
Taylor_James,id22323
Taylor_Swift,id22324
Taylor_Tell,id22325
Tazenda,id22326
Tazenda__Eros_Ramazzotti,id22327
Tazenda__Francesco_Renga,id22328
Tchaikovsky,id22329
Tchaikovsky_Pyotr,id22330
Tchaikowski,id22331
Tears_For_Fears,id22332
Technohead,id22334
Technotronic,id22335
Ted_Herold,id22336
Ted_Mulry,id22337
Ted_Mulry_Gang,id22338
Ted_Nugent,id22339
Ted_Snyder,id22340
Teddy_Bears,id22341
Teddy_Edelman,id22342
Teddy_Pendergrass,id22343
Teddy_Thompson,id22344
Tee_Set,id22345
Teemu_Soini,id22346
Teens,id22347
Teeq,id22348
Tegnér_Alice,id22349
Teike_Carl,id22350
Tejeda_Alonso_de,id22351
Telemann_Georg_Philipp,id22352
Televizionnaya_Muzyika_Iz_Filmov,id22353
Tell_Taylor,id22354
Telly_Savalas,id22355
Tema_Para_Trompeta,id22356
Temple_of_the_Dog,id22357
Temptations,id22358
Temptations_The,id22359
Ten_Sharp,id22360
Ten_Years_After,id22361
Tennessee_Ernie_Ford,id22362
Teo_Mammucari,id22363
Teodoro_Casati,id22364
Teodoro_Clinio,id22365
Teofil_Klonowski,id22366
Teofilo_Gargario,id22367
Teppisti_dei_Sogni,id22368
Tequila,id22370
Terence_Trent_DArby,id22371
Terence_Trent_DArby_ft_Desree,id22372
Teresa_Brewer,id22374
Teresa_De_Sio,id22375
Teresa_Rabal,id22376
Teresa_Teng,id22377
Teresa_Victoria_Carpio,id22378
Teri_DeSario__KC__The_Sunshine_Band,id22379
Teri_de_Sario,id22380
Terrence_Trent_Darby,id22381
Terri_Clark,id22382
Terror_Fabulous,id22383
Terry_Dean,id22384
Terry_Gibbs,id22385
Terry_Gordon,id22386
Terry_Jacks,id22387
Terry_Richard_Runciman,id22388
Terry_Stafford,id22389
Tesla,id22390
Tess,id22391
Tessarini_Carlo,id22392
Testament,id22393
Texas,id22394
Texas_Lightning,id22395
Texas_Tornados,id22396
Texas_feat_Paul_Buchanan,id22397
Tha_Truth,id22399
Thalberg_Sigismond,id22400
Thalia,id22401
Thalia_ft_Robbie_Williams,id22402
Thalmann_Franz_Daniel_von,id22403
TheGiornalisti,id22404
The_1975,id22405
The_411,id22406
The_5678s,id22407
The_5_6_7_8s,id22408
The_5th_Dimension,id22409
The_Ace_Cats,id22410
The_Ad_Libs,id22411
The_Alan_Parsons_Project,id22412
The_Allman_Brothers_Band,id22413
The_Allniters,id22414
The_Amazing_Rhythm_Aces,id22415
The_Amen_Corner,id22416
The_Andrew_Sisters,id22417
The_Androids,id22418
The_Angels,id22419
The_Animals,id22420
The_Arbors,id22421
The_Archies,id22422
The_Art_Of_Noise_ft_Tom_Jones,id22423
The_Association,id22424
The_Atlantics,id22425
The_Avener,id22426
The_Avett_Brothers,id22427
The_BBQ_Band,id22428
The_Babys,id22429
The_Badloves,id22430
The_Band,id22431
The_Band_Perry,id22432
The_Band_Wagon,id22433
The_Bangles,id22434
The_Barkays,id22435
The_Baseballs,id22436
The_Basement_Drunkards,id22437
The_Bay_City_Rollers,id22438
The_Beach_Boys,id22439
The_Beatles,id22440
The_Beatles_Mta_Arr,id22441
The_Beatles_Revival_Band,id22442
The_Beautiful_South,id22443
The_Bee_Gees,id22444
The_Beginning_Of_The_End,id22445
The_Bellamy_Brothers,id22446
The_Bells,id22447
The_Beloved,id22448
The_Berzerker,id22449
The_Big_Bopper,id22450
The_Big_Five,id22451
The_Black_Crowes,id22452
The_Black_Keys,id22453
The_Black_Sorrows,id22454
The_Blackbyrds,id22455
The_Blow_Monkeys,id22456
The_Blue_Jays,id22457
The_Bluebells,id22458
The_Blues_Brothers,id22459
The_Blues_Image,id22460
The_Bobby_Fuller_Four,id22461
The_Boo_Radleys,id22462
The_Book_Of_Mormon,id22463
The_Boomtown_Rats,id22464
The_Box_Tops,id22465
The_Boy_From_Oz,id22466
The_Boyz,id22467
The_Brand_New_Heavies,id22468
The_Brian_Setzer_Orchestra,id22469
The_Brilliant_Things,id22470
The_Broadway_Kids,id22471
The_Brooklyn_Tabernacle_Choir,id22472
The_Brothers_Four,id22473
The_Brothers_Johnson,id22474
The_Buckingham,id22475
The_Buckinghams,id22476
The_Buggles,id22477
The_Buzzcocks,id22478
The_Byrds,id22479
The_Cadillacs,id22480
The_Calling,id22481
The_Canton_Spirituals,id22482
The_Capitals,id22483
The_Cardigans,id22484
The_Carpenters,id22485
The_Cars,id22486
The_Cascades,id22487
The_Casinos,id22488
The_Cat_Empire,id22489
The_Cats,id22490
The_Cavaliers,id22491
The_Chainsmokers,id22492
The_Chainsmokers__Coldplay,id22493
The_Chainsmokers_ft_Daya,id22494
The_Chainsmokers_ft_Halsey,id22495
The_Chainsmokers_ft_Kelsea_Ballerini,id22496
The_Chainsmokers_ft_Phoebe_Ryan,id22497
The_Champs,id22498
The_Charlie_Daniels_Band,id22499
The_Cheeky_Girls,id22500
The_Cherokees,id22501
The_Chic_Experience,id22502
The_Chicks,id22503
The_Chiffons,id22504
The_Choirboys,id22505
The_Chordettes,id22506
The_Christians,id22507
The_Church,id22508
The_Clancys,id22509
The_Clash,id22510
The_Cliff_Adams_Singers,id22511
The_Coasters,id22512
The_Coastline_Band,id22513
The_Colourfield,id22514
The_Commitments,id22515
The_Commodores,id22516
The_Communards,id22517
The_Contours,id22518
The_Coral,id22519
The_Corrs,id22520
The_Courteeners,id22521
The_Cowsills,id22522
The_Cranberries,id22523
The_Crests,id22524
The_Crew_Cuts,id22525
The_Crystals,id22526
The_Cube,id22527
The_Cure,id22528
The_Cutting_Crew,id22529
The_Cyrkle,id22530
The_Darkness,id22531
The_Darts,id22532
The_Dave_Brubeck_Quartet,id22533
The_Dave_Clark_Five,id22534
The_Davitt_Country_Band,id22535
The_Dazz_Band,id22536
The_Delfonics,id22537
The_Delltones,id22538
The_Denvermen,id22539
The_Derailers,id22540
The_Detroit_Spinners,id22541
The_Diamonds,id22542
The_Dingoes,id22543
The_Disco_Boys_feat_RB,id22544
The_Divine_Comedy,id22545
The_Dixie_Cups,id22546
The_Doobie_Brothers,id22547
The_Doodlebops,id22548
The_Doors,id22549
The_Dream_Merchants,id22550
The_Drifters,id22551
The_Drunken_Chaperone,id22552
The_Dublin_City_Ramblers,id22553
The_Dubliners,id22554
The_Duke_of_Burlington,id22555
The_Duprees,id22556
The_Dynamic_Hepnotics,id22557
The_Eagles,id22558
The_Easybeats,id22559
The_Eels,id22560
The_Emotions,id22561
The_English_Beat,id22562
The_Equals,id22563
The_Everly_Brothers,id22564
The_Exciters,id22565
The_Exes,id22566
The_Exponents,id22567
The_Fabulous_Thunderbirds,id22568
The_Fargone_Beauties,id22569
The_Fatback_Band,id22570
The_Feeling,id22571
The_Ferrets,id22572
The_Fifth_Estate,id22573
The_First_Choice,id22574
The_First_Class,id22575
The_Five_Satins,id22576
The_Five_Stairsteps,id22577
The_Fixx,id22578
The_Flames,id22579
The_Flaming_Lips,id22580
The_Flamingos,id22581
The_Fleetwoods,id22582
The_Floaters,id22583
The_Flower_Pot_Men,id22584
The_Flowers,id22585
The_Flying_Machine,id22586
The_Flying_Pickets,id22587
The_Fortunes,id22588
The_Foundations,id22589
The_Four_Jays,id22590
The_Four_Js,id22591
The_Four_Kents,id22592
The_Four_Lads,id22593
The_Four_Seasons,id22594
The_Four_Tops,id22595
The_Fourmost,id22596
The_Fratellis,id22597
The_Fray,id22598
The_Friends_Of_Distinction,id22599
The_Furey_Brothers,id22600
The_Fureys,id22601
The_Gap_Band,id22602
The_Georgia_Satellites,id22603
The_Gospel_Explosions,id22604
The_Grass_Roots,id22605
The_Greatest_Showman,id22606
The_Greatest_Showman_Soundtrack,id22607
The_Grid,id22608
The_Groop,id22609
The_Groovegrass_Boyz,id22610
The_Guess_Who,id22611
The_Gun,id22612
The_Happenings,id22613
The_Happy_Groover,id22614
The_Harlem_Gospel_Singers,id22615
The_Heartists,id22616
The_Highwaymen,id22617
The_Hippos,id22618
The_Hollies,id22619
The_Hondells,id22620
The_Honeydrippers,id22621
The_Hoosiers,id22622
The_Hooters,id22623
The_Hues_Corporation,id22624
The_Human_League,id22625
The_Ides_Of_March,id22626
The_Imperials,id22627
The_Infamous_Stringdusters,id22628
The_Intrigues,id22629
The_Intruders,id22630
The_Invisible_Mans_Band,id22631
The_Islanders,id22632
The_Isley_Brothers,id22633
The_J_Geils_Band,id22634
The_Jackson_5,id22635
The_Jackson_5_The_Jacksons,id22636
The_Jacksons,id22637
The_Jam,id22638
The_Jeff_Healey_Band,id22639
The_Jesus_Lizard,id22640
The_Jezabels,id22641
The_Jimi_Hendrix_Experience,id22642
The_Jimmy_Castor_Bunch,id22643
The_Jive_Aces,id22644
The_John_Butler_Trio,id22645
The_Johnny_Burnette_Trio,id22646
The_Johnny_Thompson_Singers,id22647
The_Jones_Girls,id22648
The_Joneses,id22649
The_Judds,id22650
The_Jungle_Book,id22651
The_Kaiser_Chiefs,id22652
The_Kalin_Twins,id22653
The_Kelly_Family,id22654
The_Kentucky_Headhunters,id22655
The_Killers,id22656
The_King,id22657
The_Kingsmen,id22658
The_Kinks,id22659
The_Knack,id22660
The_Kolors,id22661
The_Kolors_ft_Elodie,id22662
The_Kooks,id22663
The_Korgis,id22664
The_Kovenant,id22665
The_Las,id22666
The_Last_Bison,id22667
The_Last_Goodnight,id22668
The_Left_Banke,id22669
The_Lemon_Pipers,id22670
The_Lemonheads,id22671
The_Lettermen,id22672
The_Levellers,id22673
The_Lighthouse_Family,id22674
The_Lion_King,id22675
The_Little_Mermaid,id22676
The_Lively_Ones,id22677
The_Locomotions,id22678
The_Lords,id22679
The_Lotus_Eaters,id22680
The_Love_Affair,id22681
The_Loved_Ones,id22682
The_Lovelets,id22683
The_Lovin_Spoonful,id22684
The_Lumineers,id22685
The_Mackenzie_ft_Jessy,id22686
The_Madden_Brothers,id22687
The_Magic_Lanterns,id22688
The_Mamas__The_Papas,id22689
The_Mamas_and_the_Papas,id22691
The_Manhattan_Transfer,id22692
The_Manhattans,id22693
The_Marcels,id22694
The_Marshall_Tucker_Band,id22695
The_Martins,id22696
The_Marvelettes,id22697
The_Masters_Apprentices,id22698
The_Mavericks,id22699
The_Maytells,id22700
The_McCoys,id22701
The_Mcclymonts,id22702
The_Mersey_Beats,id22703
The_Merseybeats,id22704
The_Mighty_Mighty_Bosstones,id22705
The_Mike_Curb_Congregation,id22706
The_Mind_Benders,id22707
The_Mindbenders,id22708
The_Mini_Beats,id22709
The_Minstrels,id22710
The_Miracles,id22711
The_Mixtures,id22712
The_Models,id22713
The_Moffats,id22714
The_Moffatts,id22715
The_Moments,id22716
The_Monkees,id22717
The_Moody_Blues,id22718
The_Motels,id22719
The_Move,id22720
The_Muppets,id22721
The_Mystery_Jets,id22722
The_Nelson_Riddle_Orchestra,id22723
The_New_Colony_Six,id22724
The_New_Seekers,id22725
The_Nightcrawlers,id22726
The_Nite_Liters,id22727
The_Nolans,id22728
The_Notting_Hillbillies,id22729
The_OJays,id22730
The_OKaysions,id22731
The_Oak_Ridge_Boys,id22732
The_Offspring,id22733
The_Ohio_Express,id22734
The_Only_Seven,id22737
The_Ordinary_Boys,id22738
The_Orioles,id22739
The_Ormsby_Brothers,id22740
The_Osmonds,id22741
The_Other_Ones,id22742
The_Outfield,id22743
The_Outhere_Brothers,id22744
The_Overtones,id22745
The_Partridge_Family,id22746
The_Party_Boys,id22747
The_Pasadenas,id22748
The_Pearls,id22749
The_Penguins,id22750
The_Pentangle,id22751
The_Persuaders,id22752
The_Phat_Cat_Players_ft_Coco_Brown,id22753
The_Pick_Nicks,id22754
The_Pierces,id22755
The_Pipkins,id22756
The_Platters,id22757
The_Pogues,id22758
The_Pointer_Sisters,id22759
The_Police,id22760
The_Poppy_Family,id22761
The_Pretenders,id22762
The_Princess_And_The_Frog,id22763
The_Proclaimers,id22764
The_Prodigy,id22765
The_Psychedelic_Furs,id22766
The_Pussycat_Dolls,id22767
The_Pussycat_Dolls_Feat_Busta_Rhymes,id22768
The_Pussycat_Dolls_Feat_Will_I_Am,id22769
The_Radios,id22770
The_Rainbows,id22771
The_Rainy_Day_Singers,id22772
The_Ramones,id22773
The_Rascals,id22774
The_Rasmus,id22775
The_Raspberries,id22776
The_Rats,id22777
The_Rattles,id22778
The_Ray_Charles_Singers,id22779
The_Real_Thing,id22780
The_Reels,id22781
The_Rembrandts,id22782
The_Righteous_Brothers,id22783
The_Rinky_Dinks,id22784
The_Rippingtons,id22785
The_Rocky_Horror_Picture_Show,id22786
The_Rolling_Stones,id22787
The_Romantics,id22788
The_Ronettes,id22789
The_Rooftop_Singers,id22790
The_Roots_feat_Cody_Chesnutt,id22791
The_Royal_Showband_Waterford,id22792
The_Rubettes,id22793
The_Rutles,id22794
The_SOS_Band,id22795
The_Saints,id22796
The_Saturdays,id22797
The_Saw_Doctors,id22798
The_Scabs,id22799
The_Scaffold,id22800
The_Script,id22801
The_Seahorses,id22802
The_Searchers,id22803
The_Seekers,id22804
The_Sensational_Alex_Harvey_Band,id22805
The_Servant,id22806
The_Sex_Pistols,id22807
The_Shadows,id22808
The_Shadows__Jan_Hammer,id22809
The_Shags,id22810
The_Shakers,id22811
The_Shamen,id22812
The_Sherbs,id22813
The_Shins,id22814
The_Shirelles,id22815
The_Shorts,id22816
The_Simpsons,id22817
The_Sisterhood,id22818
The_Skytones,id22819
The_Smashing_Pumpkins,id22820
The_Smiths,id22821
The_Soca_boys,id22822
The_Sorrows,id22823
The_Soul_Survivors,id22824
The_Sound_Of_Music,id22825
The_Soundlovers,id22827
The_Space_Brothers,id22828
The_Sparks,id22829
The_Specials,id22830
The_Spencer_Davis_Group,id22831
The_Spiders,id22832
The_Spiders_1950s_Band,id22833
The_Spinners,id22834
The_Spotnickers,id22835
The_Spotnicks,id22836
The_Standells,id22837
The_Staple_Singers,id22838
The_Statler_Brothers,id22839
The_Steeldrivers,id22840
The_Stepp_Sisters,id22841
The_Steppers,id22842
The_Steve_Gibbons_Band,id22843
The_Stone_Roses,id22844
The_Strangers,id22845
The_Stranglers,id22846
The_Strokes,id22847
The_Style_Council,id22848
The_Stylistics,id22849
The_Sugababes,id22850
The_Sunclub,id22851
The_Sunny_Cowgirls,id22852
The_Sunnyboys,id22853
The_Superjesus,id22854
The_Supertones,id22855
The_Supremes,id22856
The_Supremes__the_Temptations,id22857
The_Surfaris,id22858
The_Sweet,id22859
The_Swingers,id22860
The_Swinging_Blue_Jeans,id22861
The_Sylvers,id22862
The_Symbol,id22863
The_Symbols,id22864
The_Tamperer_ft_Maya,id22865
The_Tams,id22866
The_Teddy_Bears,id22867
The_Temper_Trap,id22868
The_Temprees,id22869
The_Temptations,id22870
The_Three_Degrees,id22871
The_Three_Tenors_3_Tenors,id22872
The_Thrills,id22873
The_Ting_Tings,id22874
The_Toys,id22875
The_Tractors,id22876
The_Trammps,id22877
The_Tremeloes,id22878
The_Troggs,id22879
The_Tune_Weavers,id22880
The_Turtles,id22881
The_Tweets,id22882
The_Twilights,id22883
The_Tymes,id22884
The_Underdog_Project,id22885
The_Underground_Set,id22886
The_United_Dance_People,id22887
The_Upsetters,id22888
The_Vamps,id22889
The_Vapors,id22890
The_Velvet_Underground,id22891
The_Velvettes,id22892
The_Ventures,id22893
The_Veronicas,id22894
The_Verve,id22895
The_Very_Best,id22896
The_Vibrants,id22897
The_Vines,id22898
The_Vogues,id22899
The_Waifs,id22900
The_Walker_Brothers,id22901
The_Wallflowers,id22902
The_Wanted,id22903
The_Waterboys,id22904
The_Weather_Girls,id22905
The_Weeknd,id22906
The_Whispers,id22907
The_White_Stripes,id22908
The_Who,id22909
The_Wiggles,id22910
The_Wonders,id22911
The_Woolpackers,id22912
The_Yardbirds,id22913
The_Yardbirds_ft_Jeff_Beck,id22914
The_Young_Rascals,id22915
The_Youngbloods,id22916
The_Zombies,id22917
The_Zutons,id22918
Theatre_of_Tragedy,id22919
Thelma_Houston,id22920
Thelonious_Monk,id22921
